ID,URL,ESTADO,ALCANCE,INSTITUCIÓN,NOMBRE,BENEFICIARIO,INICIO,FIN,MONTO,FECHA_EXTRACCION,DESCRIPCION,CATEGORIA,WEB
89,https://fondos.gob.cl/ficha/fia/fia-eventos/,CERRADO,Nacional,Fundación para la Innovación Agraria (FIA) - Subsecretaría de Agricultura,Convocatoria Nacional Eventos para la Innovación,Organizaciones,20/11/2022,31/12/2022,Hasta $7.000.000,2024-11-26 11:24:56,"El objetivo de los eventos es difundir información y/o experiencias de innovación a distintos actores vinculados al ecosistema de innovación del sector silvoagropecuario y/o la cadena agroalimentaria asociada, para habilitar  y fortalecer procesos de innovación.",Agricultura y desarrollo rural,http://www.fia.cl
90,https://fondos.gob.cl/ficha/fia/fia-consultorias/,CERRADO,Nacional,Fundación para la Innovación Agraria (FIA) - Subsecretaría de Agricultura,Convocatoria Nacional Consultorías para la Innovación,Organizaciones,20/11/2022,31/12/2022,Hasta $5.000.000,2024-11-26 11:25:01,"Poner a disposición de un grupo de actores vinculadas al sector silvoagropecuario nacional y/o la cadena agroalimentaria asociada, la asesoría de expertos nacionales o internacionales con el fin de identificar brechas tecnológicas y/o productivas, y facilitar la aplicación de soluciones innovadoras.",Emprendimiento e Innovación,http://www.fia.cl
91,https://fondos.gob.cl/ficha/muninunoa/fajv-nunoa/,CERRADO,Comunal,I. Municipalidad de Ñuñoa,FONDO DE APOYO A JUNTAS DE VECINOS (MUNICIPALIDAD DE ÑUÑOA),Organizaciones,07/12/2022,09/01/2023,Hasta $10.000.000,2024-11-26 11:25:06,"Este fondo tiene por objetivo proporcionar recursos a las Juntas de Vecinos de la comuna para posibilitar su funcionamiento y el desarrollo de sus actividades, en particular a través del financiamiento a los programas de Infocentro y Arriendo de sede.",Inclusión y desarrollo social,https://drive.google.com/drive/folders/1Fyi6WetbbsD8Do4LmXFSB0m_hZxj3_Z7?usp=sharing
92,https://fondos.gob.cl/ficha/corfo/emp-dinamiza/,CERRADO,Nacional,Corporación de Fomento de la Producción - CORFO,DINAMIZA,Persona Jurídica,31/01/2023,13/03/2023,Hasta $30.000.000,2024-11-26 11:25:11,"Este programa fortalece la cultura de emprendimiento, a través de iniciativas que permitan la mitigación de brechas existentes en el territorio, otorgando mejores condiciones para el desarrollo de la actividad emprendedora.",Emprendimiento e Innovación,https://www.corfo.cl/sites/cpp/inf/dinamiza
93,https://fondos.gob.cl/ficha/minciencia/desafiospublicos-extension/,CERRADO,Regional,"Ministerio de Ciencia, Tecnología,  Conocimiento e Innovación","Desafíos Públicos Extensión Ñuble, Bio Bío y la Araucanía",Persona Natural: funcionarios públicos,16/02/2023,28/02/2023,Hasta $600.000.000,2024-11-26 11:25:16,"En atención a las necesidades de las regiones afectadas por los incendios forestales, ampliamos el plazo de convocatoria para etapa 1 de desafíos públicos para las instituciones de las regiones de Ñuble, Biobío y la Araucanía hasta el 28 de Febrero a las 15:00

Los Desafíos Públicos son concursos de innovación abierta que tienen por objetivo encontrar soluciones innovadoras a problemas complejos que requieran investigación, desarrollo e innovación (I+D+i), conectando a quienes demandan o necesitan esta innovación -como organismos del Estado- con posibles oferentes desde las Startups, los centros de investigación, universidades, grupos de emprendedores, entre otros.

Los Desafíos Públicos son una herramienta liderada por el Ministerio de Ciencia, Tecnología, Conocimiento e Innovación, que busca resolver problemas país a través de la innovación, ofreciendo una recompensa a quien pueda entregar la solución más efectiva al desafío propuesto, a través de la investigación científica y el emprendimiento de base científico-tecnológica.",Ciencia y tecnología,https://desafiospublicos.cl/instructivo-postulacion-etapa-1-desafios-publicos-2023/
94,https://fondos.gob.cl/ficha/mma/emprendimientos-chiloe/,CERRADO,Provincial,Ministerio del Medio Ambiente,Fondo de Protección Ambiental 2023 / Emprendimientos Circulares para Comunidades Chilotas,Organizaciones,07/03/2023,21/04/2023,$8.000.000,2024-11-26 11:25:21,"La provincia de Chiloé se ha visto impactada por el permanente aumento en la generación de Residuos Sólidos Domiciliarios (RSD), el bajo porcentaje de valorización de éstos y su disposición final en vertederos que no cumplen con la normativa ambiental ni sanitaria. Debido a esto, han surgido instrumentos cuyo objetivo es propiciar el manejo integral de dichos residuos, a través de un modelo de gestión ambientalmente seguro, económicamente viable y tecnológicamente adecuado a las aspiraciones del territorio. Con este mismo propósito, el MMA busca apoyar emprendimientos circulares presentados por comunidades chilotas, propiciando la economía circular en el territorio, a través de acciones que permitan la prevención, el compartir, la reutilización, la reparación, el reciclaje y el reacondicionamiento de los residuos sólidos domiciliarios y asimilables, generados en la Provincia de Chiloé.

Se entera como emprendimiento circular a un modelo de negocio, que puede tener como finalidad lograr ganancias económicas o no, el cual se encarga de aprovechar la materia prima para reducir, reutilizar, reciclar y/o reparar",Medio Ambiente,https://fondos.mma.gob.cl/fpa-2023-emprendimientos-circulares-para-comunidades-chilotas/
95,https://fondos.gob.cl/ficha/mincap/fondart2022/,CERRADO,Otro,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo Nacional de Desarrollo Cultural y las Artes - FONDART GENERAL,-,14/03/2023,12/04/2023,-,2024-11-26 11:25:26,"El Fondo Nacional de Desarrollo Cultural y las Artes, FONDART, fue creado el año 1992 con la aprobación de la ley Nº 19.891. Su objetivo es apoyar el desarrollo de las artes, la difusión de la cultura y la conservación del patrimonio cultural de Chile.",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondart-nacional/lineas-de-concurso/
96,https://fondos.gob.cl/ficha/mma/fortalecimiento-santuarios-de-la-naturaleza/,CERRADO,Nacional,Ministerio del Medio Ambiente,Fondo de Protección Ambiental 2023 / Fortalecimiento de Santuarios de la Naturaleza,Organizaciones,14/03/2023,19/05/2023,Hasta $40.000.000,2024-11-26 11:25:31,"El Ministerio del Medio Ambiente (MMA) tiene entre otras funciones, supervigilar el Sistema Nacional de Áreas Protegidas del Estado, que incluye a los Santuarios de la Naturaleza (SN). Con el propósito de generar condiciones de mayor certeza técnica y jurídica al quehacer de los administradores y propietarios de Santuarios, el MMA ha promovido la generación de capacidades y metodologías que permitan avanzar en la formulación de Planes de Manejo de Santuarios de la Naturaleza. 
En este sentido, el Fondo de Protección Ambiental, busca apoyar el fortalecimiento del manejo de los Santuarios de la Naturaleza del país, contribuyendo de manera efectiva a la conservación de la biodiversidad.",Medio Ambiente,https://fondos.mma.gob.cl/
97,https://fondos.gob.cl/ficha/mma/archipielago-juan-fernandez-endemico/,CERRADO,Nacional,Ministerio del Medio Ambiente,Fondo de Protección Ambiental 2023 / Archipiélago Juan Fernández Endémico,Organizaciones,14/03/2023,12/05/2023,Hasta $70.000.000,2024-11-26 11:25:36,"El Picaflor de Juan Fernández, único picaflor insular del mundo, se encuentra en peligro crítico de extinción, quedando solo alrededor de 500 individuos, siendo una de sus principales mermas en el éxito reproductivo y crecimiento poblacional, la depredación por parte de especies exóticas invasoras. 
El Ministerio del Medio Ambiente (MMA), está liderando el proceso de elaboración de instrumentos para la conservación de la biodiversidad, a través de un amplio proceso participativo y multisectorial, de manera de recoger la visión y experiencia de los diferentes actores del territorio. En este sentido, por medio del Fondo de Protección Ambiental, se busca fortalecer la recuperación y conservación del picaflor de Juan Fernández, por medio de un proceso de sensibilización sobre la tenencia responsable, el control poblacional y la relocalización de especies exóticas invasoras, con el fin de mitigar los impactos negativos que estos producen sobre el ecosistema y las especies.",Medio Ambiente,https://fondos.mma.gob.cl/
98,https://fondos.gob.cl/ficha/mma/eco-desafios/,CERRADO,Regional,Ministerio del Medio Ambiente,Fondo de Protección Ambiental 2023 / Concurso Eco - Desafíos (AMPLIACIÓN DE POSTULACIÓN),Organizaciones,14/03/2023,19/04/2023,Hasta $7.000.000,2024-11-26 11:25:41,"El Ministerio del Medio Ambiente (MMA), convoca a Organizaciones Funcionales, ONG, Fundaciones y Corporaciones, de las regiones de Tarapacá, Antofagasta, Ñuble y Biobío, a postular al Concurso Piloto “Eco-Desafíos”. Los Eco-Desafíos son actividades o intervenciones masivas de carácter ciudadano cuyo objetivo es contribuir a impulsar o fortalecer una cultura ambiental, promoviendo el uso de los espacios públicos urbanos como áreas seguras para el desarrollo de acciones culturales o deportivas con contenido socioambiental y educativo.  Los Eco-Desafíos que podrán realizar son Eco Fest o Eco Deporte.",Medio Ambiente,https://fondos.mma.gob.cl/
99,https://fondos.gob.cl/ficha/munquilicura/quilicuracomoloqueremos2023/,CERRADO,Comunal,I. Municipalidad de Quilicura,SUBVENCIONES Y  FONDOS CONCURSABLES QUILICURA COMO LA QUEREMOS 2023,Organizaciones,20/03/2023,28/04/2023,Hasta $4.000.000,2024-11-26 11:25:46,"De acuerdo a lo establecido en la Ley, la Municipalidad de Quilicura ha constituido las “Subvenciones y Fondos Concursables Quilicura Como la Queremos 2023”, con el propósito de apoyar la labor que las organizaciones sociales llevan a cabo, beneficiando directamente a vecinos/as de la comuna, mejorando su calidad de vida y/o entregando oportunidades para el bienestar general. Para este año, el 25% del presupuesto de “Subvenciones y Fondos Concursables Quilicura Como la Queremos 2023”, será destinado a iniciativas y/o proyectos presentados al Fondo de “Seguridad Comunitaria”, buscando responder al interés de la comunidad en mejorar la sensación de seguridad en sus barrios, a través de la cohesión social y prevención situacional. Asimismo, los objetivos de las “Subvenciones y Fondos Concursables Quilicura Como la Queremos 2023” son: 
Contribuir al Financiamiento de proyectos de interés local, propuestos por personas jurídicas sin fines de lucro, que colaboren directamente con el cumplimiento de las funciones municipales y que estén orientados al bienestar de la comunidad.
Fomentar por medio de proyectos, el establecimiento de redes de colaboración con las distintas organizaciones y del propio entorno o barrio, utilizando los espacios públicos donde las organizaciones puedan desarrollar actividades de interés comunitario, acorde al cumplimiento de las funciones municipales.
Fortalecer la autogestión y participación comunitaria en acciones y actividades que beneficien directamente a las/os vecinas/os de la comuna. Contribuir al desarrollo de la comuna, a través de la implementación de proyectos innovadores generados por organizaciones sociales que colaboren en temáticas de interés municipal y cuyo impacto social sea sostenible en el tiempo.",Participación Ciudadana,https://www.ww2.muniquilicura.cl/
100,https://fondos.gob.cl/ficha/mma/planes-de-gestion-humedales/,CERRADO,Nacional,Ministerio del Medio Ambiente,FPA 2023 - Elaboración e Implementación Temprana de Planes de Gestión de Humedales,Organizaciones,01/04/2023,05/05/2023,Hasta $60.000.000,2024-11-26 11:25:51,"Los humedales son ecosistemas acuáticos que sostienen la biodiversidad y nos proveen importantes elementos para la vida. Se estima que a nivel mundial se ha perdido el 87% de estos sistemas, tendencia similar en Chile. Si bien los factores de deterioro son múltiples, el origen de su pérdida se asocia generalmente a procesos de expansión de la población humana.
Como una forma de proteger estos ecosistemas, el Ministerio del Medio Ambiente ha avanzado en la generación de instrumentos que contribuyan a detener su deterioro y preservar su rica biodiversidad. En este contexto, a través del Fondo de Protección Ambiental, se busca contribuir a mejorar el estado ecológico, conservación y gobernanza de humedales asociados a límites urbanos, mediante la elaboración e implementación de Planes de Gestión Integral de humedales, incorporando la participación de los diversos actores del territorio.",Medio Ambiente,https://fondos.mma.gob.cl/
101,https://fondos.gob.cl/ficha/subctci/cienciapublica-comunidades/,CERRADO,Comunal,"Subsecretaría de Ciencia, Tecnología, Conocimiento e Innovación - SUBCTCI",Concurso Nacional Ciencia Pública de Proyectos Comunitarios,Organizaciones,06/04/2023,30/05/2023,Hasta $8.000.000,2024-11-26 11:25:56,"El presente llamado tiene por objetivo promover el desarrollo de proyectos comunitarios que busquen resolver problemáticas y/o generar conocimiento a partir de las necesidades e intereses de las propias comunidades, promoviendo la participación de las mismas y el trabajo con instituciones y/o especialistas vinculados a la CTCI.",Ciencia y tecnología,http://cienciapublica.cl/wp-content/uploads/2023/04/CP23-REX-122-aprueba-bases-Comunitarios.pdf
102,https://fondos.gob.cl/ficha/mincap/linedefortalecimientodeempresasaudiovisuales/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Línea de fortalecimiento de empresas audiovisuales - Fondo Audiovisual,-,14/04/2023,25/05/2023,-,2024-11-26 11:26:00,"Esta convocatoria tiene por objetivo el financiamiento total o parcial de proyectos de empresas audiovisuales que busquen fortalecer su crecimiento comercial, competitividad y diversificación mediante el financiamiento de actividades que potencien la calidad de sus productos audiovisuales, la eficiencia en el uso de recursos y la integración a nuevos mercados. Asimismo, esta convocatoria tiene por objetivo el financiamiento para la adquisición de equipamiento de soporte para adaptarse a un entorno en permanente cambio promoviendo la adquisición de nuevas herramientas para ampliar y/o mejorar las capacidades de gestión y de recuperación frente a la crisis sanitaria global. Se podrá solicitar financiamiento para al menos una de las siguientes actividades: capacitaciones; asesoría especializada; adquisición e implementación de tecnología, hardware y software; asesoría legal; y/o certificaciones.",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondo-audiovisual/lineas-de-concurso/linea-de-fortalecimiento-de-la-empresa-audiovisual-2022/
